Name,Time,Cumulative PnL
TestInstance,2022-Mar-07 17:14:17.834445,-10591.942998
TestInstance,2022-Mar-07 17:15:22.910128,-10591.942998
TestInstance,2022-Mar-07 17:16:33.238951,-10591.942998
TestInstance,2022-Mar-07 17:17:42.434972,-10591.942998
TestInstance,2022-Mar-07 17:18:47.613327,-10591.942998
TestInstance,2022-Mar-07 17:19:57.933244,-10591.942998
TestInstance,2022-Mar-07 17:20:59.587409,-10591.942998
TestInstance,2022-Mar-07 17:22:05.759222,-10591.942998
TestInstance,2022-Mar-07 17:23:13.347229,-10591.942998
TestInstance,2022-Mar-07 17:24:18.794473,-10591.942998
TestInstance,2022-Mar-07 17:25:22.487895,-10591.942998
TestInstance,2022-Mar-07 17:26:29.921465,-10591.942998
TestInstance,2022-Mar-07 17:27:42.150203,-10591.942998
TestInstance,2022-Mar-07 17:28:53.610694,-10591.942998
TestInstance,2022-Mar-07 17:29:57.244864,-10591.942998
TestInstance,2022-Mar-07 17:31:01.742672,-10591.942998
TestInstance,2022-Mar-07 17:32:13.076550,-10591.942998
TestInstance,2022-Mar-07 17:33:20.290195,-10591.942998
TestInstance,2022-Mar-07 17:34:25.839456,-10591.942998
TestInstance,2022-Mar-07 17:35:35.350013,-10591.942998
TestInstance,2022-Mar-07 17:36:43.784826,-10591.942998
TestInstance,2022-Mar-07 17:37:47.111397,-10591.942998
TestInstance,2022-Mar-07 17:38:51.067115,-10591.942998
TestInstance,2022-Mar-07 17:40:00.486765,-10591.942998
TestInstance,2022-Mar-07 17:41:10.760462,-10591.942998
TestInstance,2022-Mar-07 17:42:15.454920,-10591.942998
TestInstance,2022-Mar-07 17:43:21.288363,-10591.942998
TestInstance,2022-Mar-07 17:44:27.508294,-10591.942998
TestInstance,2022-Mar-07 17:45:32.427870,-10591.942998
TestInstance,2022-Mar-07 17:46:35.054874,-10591.942998
TestInstance,2022-Mar-07 17:47:49.795268,-10591.942998
TestInstance,2022-Mar-07 17:48:53.433232,-10591.942998
TestInstance,2022-Mar-07 17:50:01.943490,-10591.942998
TestInstance,2022-Mar-07 17:51:04.792622,-10591.942998
TestInstance,2022-Mar-07 17:52:11.315459,-10591.942998
TestInstance,2022-Mar-07 17:53:18.575374,-10591.942998
TestInstance,2022-Mar-07 17:54:23.044844,-10591.942998
TestInstance,2022-Mar-07 17:55:23.177059,-10591.942998
TestInstance,2022-Mar-07 17:56:33.795204,-10591.942998
TestInstance,2022-Mar-07 17:57:36.992731,-10591.942998
TestInstance,2022-Mar-07 17:58:39.197420,-10591.942998
TestInstance,2022-Mar-07 17:59:48.097547,-10591.942998
TestInstance,2022-Mar-07 18:00:53.898352,-10591.942998
TestInstance,2022-Mar-07 18:02:00.213395,-10591.942998
TestInstance,2022-Mar-07 18:03:03.913315,-10591.942998
TestInstance,2022-Mar-07 18:04:17.060211,-10591.942998
TestInstance,2022-Mar-07 18:05:32.890843,-10591.942998
TestInstance,2022-Mar-07 18:06:35.890924,-10591.942998
TestInstance,2022-Mar-07 18:07:48.276211,-10591.942998
TestInstance,2022-Mar-07 18:08:52.231952,-10591.942998
TestInstance,2022-Mar-07 18:10:01.924755,-10591.942998
TestInstance,2022-Mar-07 18:11:06.377380,-10591.942998
TestInstance,2022-Mar-07 18:12:18.833626,-10591.942998
TestInstance,2022-Mar-07 18:13:27.775472,-10591.942998
TestInstance,2022-Mar-07 18:14:30.438898,-10591.942998
TestInstance,2022-Mar-07 18:15:33.115951,-10591.942998
TestInstance,2022-Mar-07 18:16:40.259764,-10591.942998
TestInstance,2022-Mar-07 18:17:41.989888,-10591.942998
TestInstance,2022-Mar-07 18:18:51.410716,-10591.942998
TestInstance,2022-Mar-07 18:19:56.296364,-10591.942998
TestInstance,2022-Mar-07 18:21:02.902437,-10591.942998
TestInstance,2022-Mar-07 18:22:08.151064,-10591.942998
TestInstance,2022-Mar-07 18:23:11.325207,-10591.942998
TestInstance,2022-Mar-07 18:24:18.343276,-10591.942998
TestInstance,2022-Mar-07 18:25:22.265948,-10591.942998
TestInstance,2022-Mar-07 18:26:31.034842,-10591.942998
TestInstance,2022-Mar-07 18:27:33.527440,-10591.942998
TestInstance,2022-Mar-07 18:28:41.976342,-10591.942998
TestInstance,2022-Mar-07 18:29:47.652659,-10591.942998
TestInstance,2022-Mar-07 18:30:52.949446,-10591.942998
TestInstance,2022-Mar-07 18:32:01.416417,-10591.942998
TestInstance,2022-Mar-07 18:33:08.439493,-10591.942998
TestInstance,2022-Mar-07 18:34:12.046555,-10591.942998
TestInstance,2022-Mar-07 18:35:21.825411,-10591.942998
TestInstance,2022-Mar-07 18:36:26.956900,-10591.942998
TestInstance,2022-Mar-07 18:37:30.664083,-10591.942998
TestInstance,2022-Mar-07 18:38:35.959758,-10591.942998
TestInstance,2022-Mar-07 18:39:44.000428,-10591.942998
TestInstance,2022-Mar-07 18:40:52.573859,-10591.942998
TestInstance,2022-Mar-07 18:42:06.961036,-10591.942998
TestInstance,2022-Mar-07 18:43:09.139002,-10591.942998
TestInstance,2022-Mar-07 18:44:18.228525,-10591.942998
TestInstance,2022-Mar-07 18:45:22.758151,-10591.942998
TestInstance,2022-Mar-07 18:46:33.190311,-10591.942998
TestInstance,2022-Mar-07 18:47:42.649460,-10591.942998
TestInstance,2022-Mar-07 18:48:48.495085,-10591.942998
TestInstance,2022-Mar-07 18:49:57.769765,-10591.942998
TestInstance,2022-Mar-07 18:51:01.302053,-10591.942998
TestInstance,2022-Mar-07 18:52:13.215766,-10591.942998
TestInstance,2022-Mar-07 18:53:19.067004,-10591.942998
TestInstance,2022-Mar-07 18:54:29.034607,-10591.942998
TestInstance,2022-Mar-07 18:55:39.045095,-10591.942998
TestInstance,2022-Mar-07 18:56:51.770569,-10591.942998
TestInstance,2022-Mar-07 18:57:56.334266,-10591.942998
TestInstance,2022-Mar-07 18:59:05.998708,-10591.942998
TestInstance,2022-Mar-07 19:00:12.927310,-10591.942998
TestInstance,2022-Mar-07 19:01:24.628762,-10591.942998
TestInstance,2022-Mar-07 19:02:31.733552,-10591.942998
TestInstance,2022-Mar-07 19:03:36.001296,-10591.942998
TestInstance,2022-Mar-07 19:04:43.172782,-10591.942998
TestInstance,2022-Mar-07 19:05:46.902067,-10591.942998
TestInstance,2022-Mar-07 19:06:54.969486,-10591.942998
TestInstance,2022-Mar-07 19:08:08.886945,-10591.942998
TestInstance,2022-Mar-07 19:09:21.548001,-10591.942998
TestInstance,2022-Mar-07 19:10:27.492331,-10591.942998
TestInstance,2022-Mar-07 19:11:34.901903,-10591.942998
TestInstance,2022-Mar-07 19:12:41.872459,-10591.942998
TestInstance,2022-Mar-07 19:13:48.784816,-10591.942998
TestInstance,2022-Mar-07 19:14:54.184939,-10591.942998
TestInstance,2022-Mar-07 19:16:03.414137,-10591.942998
TestInstance,2022-Mar-07 19:17:08.524499,-10591.942998
TestInstance,2022-Mar-07 19:18:17.345353,-10591.942998
TestInstance,2022-Mar-07 19:19:20.789267,-10591.942998
TestInstance,2022-Mar-07 19:20:28.019243,-10591.942998
TestInstance,2022-Mar-07 19:21:31.742536,-10591.942998
TestInstance,2022-Mar-07 19:22:39.859358,-10591.942998
TestInstance,2022-Mar-07 19:23:48.484082,-10591.942998
TestInstance,2022-Mar-07 19:24:54.991404,-10591.942998
TestInstance,2022-Mar-07 19:26:04.389256,-10591.942998
TestInstance,2022-Mar-07 19:27:14.764314,-10591.942998
TestInstance,2022-Mar-07 19:28:23.927824,-10591.942998
TestInstance,2022-Mar-07 19:29:32.367439,-10591.942998
TestInstance,2022-Mar-07 19:30:41.925519,-10591.942998
TestInstance,2022-Mar-07 19:31:55.770693,-10591.942998
TestInstance,2022-Mar-07 19:33:03.079030,-10591.942998
TestInstance,2022-Mar-07 19:34:08.654832,-10591.942998
TestInstance,2022-Mar-07 19:35:13.145952,-10591.942998
TestInstance,2022-Mar-07 19:36:20.348702,-10591.942998
TestInstance,2022-Mar-07 19:37:24.897935,-10591.942998
TestInstance,2022-Mar-07 19:38:29.582778,-10591.942998
TestInstance,2022-Mar-07 19:39:32.509041,-10591.942998
TestInstance,2022-Mar-07 19:40:34.494641,-10591.942998
TestInstance,2022-Mar-07 19:41:37.247715,-10591.942998
TestInstance,2022-Mar-07 19:42:40.342499,-10591.942998
TestInstance,2022-Mar-07 19:43:45.176325,-10591.942998
TestInstance,2022-Mar-07 19:44:55.415799,-10591.942998
TestInstance,2022-Mar-07 19:45:59.901581,-10591.942998
TestInstance,2022-Mar-07 19:47:07.488225,-10591.942998
TestInstance,2022-Mar-07 19:48:10.514429,-10591.942998
TestInstance,2022-Mar-07 19:49:15.090214,-10591.942998
TestInstance,2022-Mar-07 19:50:18.830309,-10591.942998
TestInstance,2022-Mar-07 19:51:21.339991,-10591.942998
TestInstance,2022-Mar-07 19:52:28.368603,-10591.942998
TestInstance,2022-Mar-07 19:53:30.833085,-10591.942998
TestInstance,2022-Mar-07 19:54:34.463330,-10591.942998
TestInstance,2022-Mar-07 19:55:39.020291,-10591.942998
TestInstance,2022-Mar-07 19:56:44.848182,-10591.942998
TestInstance,2022-Mar-07 19:57:48.135181,-10591.942998
TestInstance,2022-Mar-07 19:58:54.587337,-10591.942998
TestInstance,2022-Mar-07 19:59:57.702899,-10591.942998
TestInstance,2022-Mar-07 20:01:05.566790,-10591.942998
TestInstance,2022-Mar-07 20:02:10.004154,-10591.942998
TestInstance,2022-Mar-07 20:03:14.961576,-10591.942998
TestInstance,2022-Mar-07 20:04:21.019951,-10591.942998
TestInstance,2022-Mar-07 20:05:23.443938,-10591.942998
TestInstance,2022-Mar-07 20:06:28.581263,-10591.942998
TestInstance,2022-Mar-07 20:07:30.422448,-10591.942998
TestInstance,2022-Mar-07 20:08:34.275642,-10591.942998
TestInstance,2022-Mar-07 20:09:38.272093,-10591.942998
TestInstance,2022-Mar-07 20:10:40.202792,-10591.942998
TestInstance,2022-Mar-07 20:11:42.123003,-10591.942998
TestInstance,2022-Mar-07 20:12:44.712049,-10591.942998
TestInstance,2022-Mar-07 20:13:51.611497,-10591.942998
TestInstance,2022-Mar-07 20:14:56.433986,-10591.942998
TestInstance,2022-Mar-07 20:15:57.583502,-10591.942998
TestInstance,2022-Mar-07 20:17:02.075001,-10591.942998
TestInstance,2022-Mar-07 20:18:05.858402,-10591.942998
TestInstance,2022-Mar-07 20:19:06.960407,-10591.942998
TestInstance,2022-Mar-07 20:20:14.862038,-10591.942998
TestInstance,2022-Mar-07 20:21:16.061570,-10591.942998
TestInstance,2022-Mar-07 20:22:19.635385,-10591.942998
TestInstance,2022-Mar-07 20:23:26.759864,-10591.942998
TestInstance,2022-Mar-07 20:24:30.904925,-10591.942998
TestInstance,2022-Mar-07 20:25:34.899855,-10591.942998
TestInstance,2022-Mar-07 20:26:39.075321,-10591.942998
TestInstance,2022-Mar-07 20:27:42.707343,-10591.942998
TestInstance,2022-Mar-07 20:28:50.877931,-10591.942998
TestInstance,2022-Mar-07 20:29:55.703444,-10591.942998
TestInstance,2022-Mar-07 20:30:58.278543,-10591.942998
TestInstance,2022-Mar-07 20:32:03.182370,-10591.942998
TestInstance,2022-Mar-07 20:33:08.674976,-10591.942998
TestInstance,2022-Mar-07 20:34:12.152173,-10591.942998
TestInstance,2022-Mar-07 20:35:18.049186,-10591.942998
TestInstance,2022-Mar-07 20:36:20.614509,-10591.942998
TestInstance,2022-Mar-07 20:37:22.639592,-10591.942998
TestInstance,2022-Mar-07 20:38:24.845576,-10591.942998
TestInstance,2022-Mar-07 20:39:31.698352,-10591.942998
TestInstance,2022-Mar-07 20:40:32.825277,-10591.942998
TestInstance,2022-Mar-07 20:41:37.629179,-10591.942998
TestInstance,2022-Mar-07 20:42:40.278224,-10591.942998
TestInstance,2022-Mar-07 20:43:43.543257,-10591.942998
TestInstance,2022-Mar-07 20:44:50.644627,-10591.942998
TestInstance,2022-Mar-07 20:45:55.251424,-10591.942998
TestInstance,2022-Mar-07 20:46:59.170093,-10591.942998
TestInstance,2022-Mar-07 20:48:02.894715,-10591.942998
TestInstance,2022-Mar-07 20:49:04.925038,-10591.942998
TestInstance,2022-Mar-07 20:50:07.476528,-10591.942998
TestInstance,2022-Mar-07 20:51:08.402796,-10591.942998
TestInstance,2022-Mar-07 20:52:12.507668,-10591.942998
TestInstance,2022-Mar-07 20:53:16.797647,-10591.942998
TestInstance,2022-Mar-07 20:54:18.734919,-10591.942998
TestInstance,2022-Mar-07 20:55:21.107766,-10591.942998
TestInstance,2022-Mar-07 20:56:23.035332,-10591.942998
TestInstance,2022-Mar-07 20:57:23.793369,-10591.942998
TestInstance,2022-Mar-07 20:58:24.873313,-10591.942998
TestInstance,2022-Mar-07 20:59:26.107429,-10591.942998
TestInstance,2022-Mar-07 21:03:08.042615,-10591.942998
TestInstance,2022-Mar-07 21:04:11.326984,-10591.942998
TestInstance,2022-Mar-07 21:14:11.218051,-10591.942998
TestInstance,2022-Mar-08 05:00:00,-10591.942998
TestInstance,2022-Mar-08 13:00:02.103237,-10591.942998
TestInstance,2022-Mar-08 13:01:43.667000,-10591.942998
TestInstance,2022-Mar-08 13:02:44.445882,-10591.942998
TestInstance,2022-Mar-08 13:06:32.671410,-10591.942998
TestInstance,2022-Mar-08 13:07:33.406423,-10591.942998
TestInstance,2022-Mar-08 13:09:04.079152,-10591.942998
TestInstance,2022-Mar-08 13:11:16.998679,-10591.942998
TestInstance,2022-Mar-08 13:12:38.104624,-10591.942998
TestInstance,2022-Mar-08 13:14:06.213563,-10591.942998
TestInstance,2022-Mar-08 13:18:18.505308,-10591.942998
TestInstance,2022-Mar-08 13:19:25.695010,-10591.942998
TestInstance,2022-Mar-08 13:20:25.985265,-10591.942998
TestInstance,2022-Mar-08 13:22:15.371886,-10591.942998
TestInstance,2022-Mar-08 13:23:34.207378,-10591.942998
TestInstance,2022-Mar-08 13:24:37.347170,-10591.942998
TestInstance,2022-Mar-08 13:25:40.462532,-10591.942998
TestInstance,2022-Mar-08 13:26:56.238448,-10591.942998
TestInstance,2022-Mar-08 13:28:08.778266,-10591.942998
TestInstance,2022-Mar-08 13:29:42.088674,-10591.942998
TestInstance,2022-Mar-08 13:31:17.812292,-10591.942998
TestInstance,2022-Mar-08 13:32:25.328065,-10591.942998
TestInstance,2022-Mar-08 13:34:49.008773,-10591.942998
TestInstance,2022-Mar-08 13:36:19.859975,-10591.942998
TestInstance,2022-Mar-08 13:37:26.718787,-10591.942998
TestInstance,2022-Mar-08 13:39:19.674701,-10591.942998
TestInstance,2022-Mar-08 13:41:35.422578,-10591.942998
TestInstance,2022-Mar-08 13:43:33.475898,-10591.942998
TestInstance,2022-Mar-08 13:45:34.001505,-10591.942998
TestInstance,2022-Mar-08 13:47:25.246918,-10591.942998
TestInstance,2022-Mar-08 13:49:07.985099,-10591.942998
TestInstance,2022-Mar-08 13:50:51.355830,-10591.942998
TestInstance,2022-Mar-08 13:52:06.683074,-10591.942998
TestInstance,2022-Mar-08 13:53:27.377132,-10591.942998
TestInstance,2022-Mar-08 13:54:28.260869,-10591.942998
TestInstance,2022-Mar-08 13:56:20.916104,-10591.942998
TestInstance,2022-Mar-08 13:57:56.092833,-10591.942998
TestInstance,2022-Mar-08 13:59:03.479401,-10591.942998
TestInstance,2022-Mar-08 14:00:05.504613,-10591.942998
TestInstance,2022-Mar-08 14:01:20.718738,-10591.942998
TestInstance,2022-Mar-08 14:02:34.140529,-10591.942998
TestInstance,2022-Mar-08 14:03:47.196755,-10591.942998
TestInstance,2022-Mar-08 14:04:57.032628,-10591.942998
TestInstance,2022-Mar-08 14:05:59.967336,-10591.942998
TestInstance,2022-Mar-08 14:07:00.678098,-10591.942998
TestInstance,2022-Mar-08 14:08:22.320947,-10591.942998
TestInstance,2022-Mar-08 14:09:34.911451,-10591.942998
TestInstance,2022-Mar-08 14:10:39.126704,-10591.942998
TestInstance,2022-Mar-08 14:11:41.174415,-10591.942998
TestInstance,2022-Mar-08 14:13:26.329150,-10591.942998
TestInstance,2022-Mar-08 14:14:41.266091,-10591.942998
TestInstance,2022-Mar-08 14:15:56.485421,-10591.942998
TestInstance,2022-Mar-08 14:17:02.962951,-10591.942998
TestInstance,2022-Mar-08 14:18:05.530231,-10591.942998
TestInstance,2022-Mar-08 14:19:41.541633,-10591.942998
TestInstance,2022-Mar-08 14:20:48.572797,-10591.942998
TestInstance,2022-Mar-08 14:22:03.380308,-10591.942998
TestInstance,2022-Mar-08 14:23:13.254392,-10591.942998
TestInstance,2022-Mar-08 14:24:43.824632,-10591.942998
TestInstance,2022-Mar-08 14:25:59.674150,-10591.942998
TestInstance,2022-Mar-08 14:27:40.117871,-10591.942998
TestInstance,2022-Mar-08 14:29:00.481935,-10591.942998
TestInstance,2022-Mar-08 14:30:15.967813,-10591.942998
TestInstance,2022-Mar-08 14:31:19.604626,-10591.942998
TestInstance,2022-Mar-08 14:32:21.925167,-10591.942998
TestInstance,2022-Mar-08 14:33:22.847106,-10591.942998
TestInstance,2022-Mar-08 14:34:23.822457,-10591.942998
TestInstance,2022-Mar-08 14:35:24.790491,-10591.942998
TestInstance,2022-Mar-08 14:36:25.331042,-10591.942998
TestInstance,2022-Mar-08 14:37:28.310543,-10591.942998
TestInstance,2022-Mar-08 14:38:31.834597,-10591.942998
TestInstance,2022-Mar-08 14:39:35.769705,-10591.942998
TestInstance,2022-Mar-08 14:40:38.417617,-10591.942998
TestInstance,2022-Mar-08 14:41:41.477344,-10591.942998
TestInstance,2022-Mar-08 14:42:44.985082,-10591.942998
TestInstance,2022-Mar-08 14:43:45.940630,-10591.942998
TestInstance,2022-Mar-08 14:44:47.646892,-10591.942998
TestInstance,2022-Mar-08 14:45:48.270565,-10591.942998
TestInstance,2022-Mar-08 14:46:50.063424,-10591.942998
TestInstance,2022-Mar-08 14:47:55.680028,-10591.942998
TestInstance,2022-Mar-08 14:48:56.694341,-10591.942998
TestInstance,2022-Mar-08 14:50:00.590450,-10591.942998
TestInstance,2022-Mar-08 14:51:04.370235,-10591.942998
TestInstance,2022-Mar-08 14:52:07.672944,-10591.942998
TestInstance,2022-Mar-08 14:53:12.973465,-10591.942998
TestInstance,2022-Mar-08 14:54:18.346202,-10591.942998
TestInstance,2022-Mar-08 14:55:22.885191,-10591.942998
TestInstance,2022-Mar-08 14:56:26.901383,-10591.942998
TestInstance,2022-Mar-08 14:57:32.801364,-10591.942998
TestInstance,2022-Mar-08 14:58:36.556830,-10591.942998
TestInstance,2022-Mar-08 14:59:41.724307,-10591.942998
TestInstance,2022-Mar-08 15:00:43.402408,-10591.942998
TestInstance,2022-Mar-08 15:01:46.726212,-10591.942998
TestInstance,2022-Mar-08 15:02:49.364220,-10591.942998
TestInstance,2022-Mar-08 15:03:52.311337,-10591.942998
TestInstance,2022-Mar-08 15:04:54.713733,-10591.942998
TestInstance,2022-Mar-08 15:05:55.785494,-10591.942998
TestInstance,2022-Mar-08 15:06:58.775770,-10591.942998
TestInstance,2022-Mar-08 15:08:01.361767,-10591.942998
TestInstance,2022-Mar-08 15:09:04.207803,-10591.942998
TestInstance,2022-Mar-08 15:10:08.102298,-10591.942998
TestInstance,2022-Mar-08 15:11:09.909319,-10591.942998
TestInstance,2022-Mar-08 15:12:14.996646,-10591.942998
TestInstance,2022-Mar-08 15:13:22.836700,-10591.942998
TestInstance,2022-Mar-08 15:14:27.274129,-10591.942998
TestInstance,2022-Mar-08 15:15:31.229932,-10591.942998
TestInstance,2022-Mar-08 15:16:39.585771,-10591.942998
TestInstance,2022-Mar-08 15:17:41.914040,-10591.942998
TestInstance,2022-Mar-08 15:18:48.914676,-10591.942998
TestInstance,2022-Mar-08 15:19:53.121895,-10591.942998
TestInstance,2022-Mar-08 15:20:55.348846,-10591.942998
TestInstance,2022-Mar-08 15:21:56.008623,-10591.942998
TestInstance,2022-Mar-08 15:22:58.534848,-10591.942998
TestInstance,2022-Mar-08 15:24:02.020090,-10591.942998
TestInstance,2022-Mar-08 15:25:04.138656,-10591.942998
TestInstance,2022-Mar-08 15:26:07.457358,-10591.942998
TestInstance,2022-Mar-08 15:27:10.052055,-10591.942998
TestInstance,2022-Mar-08 15:28:11.750844,-10591.942998
TestInstance,2022-Mar-08 15:29:18.106066,-10591.942998
TestInstance,2022-Mar-08 15:30:21.121435,-10591.942998
TestInstance,2022-Mar-08 15:31:23.473956,-10591.942998
TestInstance,2022-Mar-08 15:32:26.508979,-10591.942998
TestInstance,2022-Mar-08 15:33:37.218537,-10591.942998
TestInstance,2022-Mar-08 15:34:39.980236,-10591.942998
TestInstance,2022-Mar-08 15:35:42.020038,-10591.942998
TestInstance,2022-Mar-08 15:36:46.959151,-10591.942998
TestInstance,2022-Mar-08 15:37:49.924485,-10591.942998
TestInstance,2022-Mar-08 15:38:52.595691,-10591.942998
TestInstance,2022-Mar-08 15:39:56.228584,-10591.942998
TestInstance,2022-Mar-08 15:41:01.238221,-10591.942998
TestInstance,2022-Mar-08 15:42:03.394824,-10591.942998
TestInstance,2022-Mar-08 15:43:06.222952,-10591.942998
TestInstance,2022-Mar-08 15:44:14.227382,-10591.942998
TestInstance,2022-Mar-08 15:45:18.161046,-10591.942998
TestInstance,2022-Mar-08 15:46:31.491841,-10591.942998
TestInstance,2022-Mar-08 15:47:35.392165,-10591.942998
TestInstance,2022-Mar-08 15:48:38.841647,-10591.942998
TestInstance,2022-Mar-08 15:49:47.752369,-10591.942998
TestInstance,2022-Mar-08 15:50:53.588293,-10591.942998
TestInstance,2022-Mar-08 15:51:56.806618,-10591.942998
TestInstance,2022-Mar-08 15:52:59.455048,-10591.942998
TestInstance,2022-Mar-08 15:54:09.572835,-10591.942998
TestInstance,2022-Mar-08 15:55:10.829835,-10591.942998
TestInstance,2022-Mar-08 15:56:12.196328,-10591.942998
TestInstance,2022-Mar-08 15:57:14.460442,-10591.942998
TestInstance,2022-Mar-08 15:58:15.734823,-10591.942998
TestInstance,2022-Mar-08 15:59:17.465651,-10591.942998
TestInstance,2022-Mar-08 16:00:20.424740,-10591.942998
TestInstance,2022-Mar-08 16:01:24.341103,-10591.942998
TestInstance,2022-Mar-08 16:02:25.619884,-10591.942998
TestInstance,2022-Mar-08 16:03:27.846627,-10591.942998
TestInstance,2022-Mar-08 16:04:31.829543,-10591.942998
TestInstance,2022-Mar-08 16:05:36.652868,-10591.942998
TestInstance,2022-Mar-08 16:06:47.778150,-10591.942998
TestInstance,2022-Mar-08 16:07:55.697584,-10591.942998
TestInstance,2022-Mar-08 16:09:01.835207,-10591.942998
TestInstance,2022-Mar-08 16:10:03.145163,-10591.942998
TestInstance,2022-Mar-08 16:11:06.822213,-10591.942998
TestInstance,2022-Mar-08 16:12:10.986775,-10591.942998
TestInstance,2022-Mar-08 16:13:14.240311,-10591.942998
TestInstance,2022-Mar-08 16:14:17.370676,-10591.942998
TestInstance,2022-Mar-08 16:15:22.503164,-10591.942998
TestInstance,2022-Mar-08 16:16:25.025373,-10591.942998
TestInstance,2022-Mar-08 16:17:29.392873,-10591.942998
TestInstance,2022-Mar-08 16:18:34.412165,-10591.942998
TestInstance,2022-Mar-08 16:19:38.818868,-10591.942998
TestInstance,2022-Mar-08 16:20:48.025796,-10591.942998
TestInstance,2022-Mar-08 16:21:50.297347,-10591.942998
TestInstance,2022-Mar-08 16:22:52.291284,-10591.942998
TestInstance,2022-Mar-08 16:23:57.201243,-10591.942998
TestInstance,2022-Mar-08 16:25:06.134452,-10591.942998
TestInstance,2022-Mar-08 16:26:11.771525,-10591.942998
TestInstance,2022-Mar-08 16:27:14.047261,-10591.942998
TestInstance,2022-Mar-08 16:28:20.129971,-10591.942998
TestInstance,2022-Mar-08 16:29:28.160281,-10591.942998
TestInstance,2022-Mar-08 16:30:33.006156,-10591.942998
TestInstance,2022-Mar-08 16:31:38.557872,-10591.942998
TestInstance,2022-Mar-08 16:32:42.435343,-10591.942998
TestInstance,2022-Mar-08 16:33:49.750807,-10591.942998
TestInstance,2022-Mar-08 16:34:56.140676,-10591.942998
TestInstance,2022-Mar-08 16:36:03.167981,-10591.942998
TestInstance,2022-Mar-08 16:37:08.743314,-10591.942998
TestInstance,2022-Mar-08 16:38:17.212780,-10591.942998
TestInstance,2022-Mar-08 16:39:23.910555,-10591.942998
TestInstance,2022-Mar-08 16:40:26.772506,-10591.942998
TestInstance,2022-Mar-08 16:41:28.971235,-10591.942998
TestInstance,2022-Mar-08 16:42:30.581224,-10591.942998
TestInstance,2022-Mar-08 16:43:32.704530,-10591.942998
TestInstance,2022-Mar-08 16:44:41.075066,-10591.942998
TestInstance,2022-Mar-08 16:45:42.842112,-10591.942998
TestInstance,2022-Mar-08 16:46:51.468474,-10591.942998
TestInstance,2022-Mar-08 16:47:56.296157,-10591.942998
TestInstance,2022-Mar-08 16:49:00.139237,-10591.942998
TestInstance,2022-Mar-08 16:50:03.013993,-10591.942998
TestInstance,2022-Mar-08 16:51:13.627117,-10591.942998
TestInstance,2022-Mar-08 16:52:22.645012,-10591.942998
TestInstance,2022-Mar-08 16:53:28.983260,-10591.942998
TestInstance,2022-Mar-08 16:54:33.284623,-10591.942998
TestInstance,2022-Mar-08 16:55:37.103091,-10591.942998
TestInstance,2022-Mar-08 16:56:46.785797,-10591.942998
TestInstance,2022-Mar-08 16:57:51.828269,-10591.942998
TestInstance,2022-Mar-08 16:58:59.821499,-10591.942998
TestInstance,2022-Mar-08 17:00:05.529235,-10591.942998
TestInstance,2022-Mar-08 17:01:10.647676,-10591.942998
TestInstance,2022-Mar-08 17:02:12.431968,-10591.942998
TestInstance,2022-Mar-08 17:03:17.514736,-10591.942998
TestInstance,2022-Mar-08 17:04:22.222002,-10591.942998
TestInstance,2022-Mar-08 17:05:27.700037,-10591.942998
TestInstance,2022-Mar-08 17:06:32.012670,-10591.942998
TestInstance,2022-Mar-08 17:07:33.776225,-10591.942998
TestInstance,2022-Mar-08 17:08:38.920395,-10591.942998
TestInstance,2022-Mar-08 17:09:40.776996,-10591.942998
TestInstance,2022-Mar-08 17:10:45.138753,-10591.942998
TestInstance,2022-Mar-08 17:11:46.170615,-10591.942998
TestInstance,2022-Mar-08 17:12:49.384324,-10591.942998
TestInstance,2022-Mar-08 17:13:52.713648,-10591.942998
TestInstance,2022-Mar-08 17:14:55.196782,-10591.942998
TestInstance,2022-Mar-08 17:15:58.368868,-10591.942998
TestInstance,2022-Mar-08 17:17:02.198962,-10591.942998
TestInstance,2022-Mar-08 17:18:07.610405,-10591.942998
TestInstance,2022-Mar-08 17:19:09.792071,-10591.942998
TestInstance,2022-Mar-08 17:20:13.530231,-10591.942998
TestInstance,2022-Mar-08 17:21:14.793508,-10591.942998
TestInstance,2022-Mar-08 17:22:19.408794,-10591.942998
TestInstance,2022-Mar-08 17:23:22.168591,-10591.942998
TestInstance,2022-Mar-08 17:24:23.784596,-10591.942998
TestInstance,2022-Mar-08 17:25:30.603956,-10591.942998
TestInstance,2022-Mar-08 17:26:33.087855,-10591.942998
TestInstance,2022-Mar-08 17:27:33.911356,-10591.942998
TestInstance,2022-Mar-08 17:28:38.675223,-10591.942998
TestInstance,2022-Mar-08 17:29:39.753806,-10591.942998
TestInstance,2022-Mar-08 17:30:43.259127,-10591.942998
TestInstance,2022-Mar-08 17:31:49.355175,-10591.942998
TestInstance,2022-Mar-08 17:33:00.963849,-10591.942998
TestInstance,2022-Mar-08 17:34:04.168453,-10591.942998
TestInstance,2022-Mar-08 17:35:06.584388,-10591.942998
TestInstance,2022-Mar-08 17:36:11.802834,-10261.027489
TestInstance,2022-Mar-08 17:37:14.972391,-10781.127489
TestInstance,2022-Mar-08 17:38:20.551763,-10706.827489
TestInstance,2022-Mar-08 17:39:25.133229,-11093.187489
TestInstance,2022-Mar-08 17:40:34.881437,-11256.647489
TestInstance,2022-Mar-08 17:41:40.385295,-11256.647489
